Index;IMAE;IPC;BC;X;M;RIN;REM;DF;D_PIB;CRE;CRE_PRIV;CRE_PRIV_MN;CRE_PRIV_MX;TASA_A;TASA_P;TPM;ENCAJE;ITCER_USA;ITCER_GL;ITCER_REG;ITCER_RM;EMBI
1/3/2006;149.6364;164.8;-223.6636871;206.7558212;430.4195084;2386.135691;191.2405;154.5;51.68253625;96394.83864;76416.71102;53251.74989;23164.96113;18.22;10.54;6.75;13.1;95.82886689;100.7706472;103.092798;99.97740775;
1/4/2006;134.5118;165.7;-267.6822499;152.975188;420.6574379;2489.585117;167.1068;1434.7;52.3750155;98855.93005;78453.17153;54493.90752;23959.26401;18.01;10.24;6.5;12.7;96.11930424;101.0911003;103.3713017;100.3119396;
1/5/2006;148.9384;166.8;-253.4107069;226.9080064;480.3187133;2497.146565;208.2481;1481.3;52.76183017;100794.0099;80234.81888;55477.17199;24757.64689;17.65;9.8;6.5;12.4;95.959297;101.3546734;103.2020787;100.7215921;
1/6/2006;150.7152;167.3;-315.3076095;195.3225064;510.6301159;2526.126108;192.3514;-132.2;51.4856308;101651.9875;80298.69635;55747.27488;24551.42147;17.6;9.4;6.5;12.6;95.86149164;100.8087773;103.2805763;99.96523984;
1/7/2006;143.3522;168.2;-299.8838994;179.0852891;478.9691885;2495.506819;188.2809;-132.6;41.51180652;102942.2321;81356.73201;56786.45091;24570.2811;17.25;9.09;6.5;12.2;95.63051587;100.8352622;103.4557707;99.94183985;
1/8/2006;148.8988;168.8;-334.626692;162.2085837;496.8352757;2597.615064;209.0192;-593.6;41.14935967;104763.937;84280.72003;59311.54299;24969.17704;17.07;8.73;6.5;12.4;95.47790036;100.9103458;103.0944039;100.1635882;
1/9/2006;149.0133;168.8;-324.4939413;141.0483433;465.5422846;2552.450879;184.3399;789.2;40.88668362;106380.1605;85380.85244;59939.28906;25441.56338;16.92;8.46;6;12.5;95.00964189;100.4653759;102.6031525;99.73426633;
1/10/2006;158.998;169;-369.8052919;153.8877557;523.6930476;2538.515423;197.506;139.2;39.34905607;108247.173;88679.79879;62453.58393;26226.21486;16.72;8.2;6;12.7;94.38272971;100.0468224;102.3954946;99.24475187;
1/11/2006;163.1067;169.9;-346.1119124;183.0985063;529.2104187;2506.75166;195.8039;-1217.8;39.31833202;110340.5057;91037.73416;64106.85758;26930.87658;16.39;8.11;6;12.5;93.7431943;99.97893209;102.5679443;99.09619424;
1/12/2006;166.5117;171.3;-381.9019275;141.0390038;522.9409312;2613.67899;201.6683;-1382.1;40.15434537;112385.8654;92621.29579;65049.59819;27571.6976;16.6;8.04;6;13;93.11547764;99.98616122;102.8006926;99.02795256;
1/1/2007;150.0783;172.4;-273.6213671;196.2883256;469.9096927;2578.690422;180.5721;785.1;26.18602778;115323.2492;94990.76362;66703.78537;28286.97826;17.16;7.96;6;12.35;92.80377732;98.86214607;102.4863487;97.4165454;
1/2/2007;156.3861;173.9807998;-323.1425276;190.4845139;513.6270415;2648.200182;182.6974;0;26.45862699;118204.1918;97347.2786;68227.9494;29119.3292;17;7.83;6;12.6;92.45257951;98.44425633;101.6931988;97.14509624;
1/3/2007;164.3949;175.2;-360.9783546;229.1371613;590.1155159;2618.547926;205.3754;-608.8;26.61466345;120970.9896;99819.63864;70240.47421;29579.16444;16.94;7.72;6;12.6;92.64519752;98.65758046;101.805901;97.39771542;
1/4/2007;150.2028;176.2;-354.6062076;193.0135017;547.6197093;2659.958713;195.7302;3054.7;26.88572757;123702.9424;102274.8835;72281.24308;29993.64037;16.74;7.64;6;12.7;92.71782447;98.9935789;101.8324786;97.85501234;
1/5/2007;161.6483;176.9;-355.3526462;251.8774799;607.2301261;2639.767384;222.848;-245.6;25.98059669;124174.0179;104150.7678;74514.50982;29636.25794;16.7;7.6;6;12.7;92.91526712;99.15902535;101.6360478;98.16306284;
1/6/2007;160.8724;177.6;-349.6957343;219.7560315;569.4517658;2684.097377;204.927;-378;25.50967217;127865.4579;105798.4954;76160.56433;29637.93103;16.6;7.56;6;16.2;92.72840479;99.01943542;101.6482272;97.96359001;
1/7/2007;157.7237;178.8;-432.9859674;231.6439119;664.6298794;2635.396929;219.4742;1083.8;25.06385764;129378.8259;108597.5132;79023.42603;29574.08719;16.42;7.64;6;16.5;92.08263682;98.8964342;101.6236005;97.80185101;
1/8/2007;163.926;180.1;-464.7739623;213.5714764;678.3454387;2566.929953;232.769;-732;24.96276293;132321.0811;111641.3131;81725.10911;29916.20401;16.24;7.7;6.25;16.7;91.2503132;98.05857812;101.2984807;96.76306617;
1/9/2007;158.4902;180.8;-366.8988129;201.7979981;568.696811;2523.400278;212.7144;964.3;24.77078095;134707.7074;114333.7219;84070.75327;30262.9686;16.27;7.79;6.25;16.9;91.14752484;98.37064478;101.4062922;97.15499193;
1/10/2007;167.3081;183;-473.9588157;192.062885;666.0217007;2432.721463;231.1847;618.2;24.30022577;136457.8094;117421.4594;87331.05429;30090.4051;16.28;7.87;6.75;16.8;90.24440019;98.04529883;100.6996751;96.97956228;
1/11/2007;165.822;186.2;-497.8098805;205.5656753;703.3755558;2366.82849;204.6118;-690.5;24.40132198;138995.1816;120135.0767;89615.28185;30519.79482;16.35;7.97;7;16.7;89.22028138;97.80018643;101.1932006;96.44498345;
1/12/2007;178.199;186.5;-441.5412902;203.7936861;645.3349763;2514.301365;217.2438;-4955.5;24.58512797;140961.7167;122651.2725;91921.10294;30730.16956;16.46;8.07;7.5;17.3;89.01700518;97.95186806;102.2506154;96.24561405;
1/1/2008;162.6304;187.7;-439.2828422;215.1296391;654.4124812;2426.456913;197.0035;734.2;21.94132073;142747.1265;124443.8947;92272.57919;32171.31555;16.4;8.18;7.5;16.5;88.86449554;97.877371;102.6233533;96.00134247;
1/2/2008;169.6817;189.7;-403.7239301;261.8295192;665.5534493;2497.912613;209.7058;0;21.79425324;145367.0787;127016.8082;94356.42965;32660.37859;16.67;8.36;7.75;17.1;88.1829521;97.60067434;102.4175387;95.69773622;
1/3/2008;172.2095;191.4;-401.263945;281.7915761;683.0555212;2520.614255;214.5752577;-1282.5;21.97646981;147298.4341;128485.751;95916.28409;32569.46691;16.75;8.49;7.75;18.5;88.16618198;98.37952174;102.9043524;96.58789352;
1/4/2008;170.5427;193.3;-488.6455458;250.4995986;739.1451444;2593.063537;231.3215973;3254.3;22.32776463;150012.8898;129971.8951;96661.76469;33310.13039;16.94;8.68;7.75;19;87.85969969;98.48452623;103.4281402;96.5326258;
1/5/2008;170.1078;196.8;-582.6849525;274.1034288;856.7883813;2512.644016;239.658;-1116.4;21.74076024;150618.8004;130545.6832;97080.29189;33465.39129;17.04;8.83;8;19.6;87.06210611;97.53071944;103.0222874;95.37135433;
1/6/2008;171.5837;199.2;-522.7940389;264.3287265;787.1227653;2547.326687;233.5395;100.7;22.30665906;153483.6535;132297.5243;99025.34314;33272.18121;17.3;8.97;8.5;19.9;86.82019843;97.16109661;102.6242108;95.01280667;
1/7/2008;161.6472;203.4;-588.628068;247.9278599;836.5559279;2441.118132;243.1007847;-553;22.21805987;153265.2302;132988.9289;99736.93953;33251.9894;17.69;9.2;9;20.23237478;85.45811756;95.91523852;101.4757125;93.73121863;
1/8/2008;163.3732;205.3;-605.2354316;234.0726859;839.3081174;2386.981303;232.8714111;101.7;22.10381237;154482.6027;134678.3304;101082.9922;33595.33816;18.58;9.6;9;20.22426426;84.32831882;94.32071616;100.7594703;91.80901816;
1/9/2008;166.7533;205.6;-541.9414238;239.4025856;781.3440094;2358.47078;230.4217644;946.2;21.87926699;155148.9832;135922.1576;101655.9294;34266.22826;18.95;10.03;9;20.25674833;84.08847514;93.20365448;100.4596559;90.39103455;
1/10/2008;174.8992;206.9;-525.8401382;207.9278665;733.7680047;2336.511896;233.1109558;-172.4;21.56157396;154973.5668;135405.5767;101234.9415;34170.63522;19.26;10.61;9;19.96808834;82.71603848;90.15256667;99.58395638;86.559861;
1/11/2008;168.0674;206.5;-493.0899715;166.1316014;659.2215729;2330.816058;206.8084314;-904;22.21124015;156813.3278;136022.032;102099.6826;33922.34934;19.66;11.13;9;19.25182301;81.28892544;88.77595569;99.2312806;84.82661989;
1/12/2008;179.3905;206.7;-387.3591938;189.8391976;577.1983914;2460.010357;234.9640297;-245.6;23.10230446;156838.6012;135414.6759;101344.3393;34070.33656;20.04;11.85;7.75;21.4;80.37029252;88.6199489;98.57918757;84.84503242;
1/1/2009;157.2631;206.6;-316.838951;178.1559117;494.9948628;2421.723321;187.4143893;211.2;21.38411306;156602.1642;136476.4233;101814.9739;34661.44942;19.58;12.17;6.75;23;80.75916829;87.76684872;97.64145171;84.1777522;
1/2/2009;159.3296;208.2;-299.9566133;197.616133;497.5727463;2437.428312;203.890035;-471.5;21.51351182;157591.4302;136662.7318;102085.578;34577.15381;19.94;12.17;6.75;24.2;80.53706428;86.44435159;96.25497594;82.88071949;
1/3/2009;169.9087;208.2;-290.6798046;234.902383;525.5821876;2552.907422;218.3028407;-587.9;21.59568366;157398.5766;136653.4083;101980.3909;34673.01742;20.06;11.91;5.75;24.8;80.73291016;86.5115365;95.70073544;83.15821972;
1/4/2009;156.1828;208.9;-319.3443613;190.2245743;509.5689356;2589.066373;196.7268286;2766.2;21.46235008;156861.6402;136348.8721;102431.3284;33917.54365;19.94;11.28;4.5;26.6;80.66324715;87.10623695;95.34661135;84.07677672;
1/5/2009;164.1706;208.9;-254.8274007;231.7310302;486.5584309;2534.20798;204.8792219;3970.4;21.94187688;157782.815;136153.7429;103521.4121;32632.3309;19.82;10.58;4.5;26.5;80.89626422;87.78405487;95.17613876;85.04819816;
1/6/2009;163.035;210;-320.261191;216.8852299;537.1464209;2444.222793;205.9264837;-7701;22.3564233;159645.5968;135978.0081;104373.9153;31604.09279;19.6;10.1;3.5;25.84462103;81.16377218;87.94783446;94.56679324;85.48383973;
1/7/2009;155.4225;211.5;-316.4135814;211.1316762;527.5452576;2204.973013;205.2153636;2395.9;22.7068241;161180.2032;137149.6552;106622.0291;30527.62611;19.32;9.88;4;21.1;80.46036309;87.27365792;93.67241493;84.88861678;
1/8/2009;159.8914;211.7;-330.2067622;184.9582097;515.1649719;2253.074196;201.130297;-2984.4;23.57765137;162743.001;135881.4195;106230.9051;29650.51445;19.07;9.95;4.5;20.5;80.56463956;87.6060002;93.22739814;85.4981021;
1/9/2009;157.8166;211.9;-309.6310679;171.9270182;481.5580861;2205.537272;189.4755048;1000.2;23.77099955;162999.1201;136568.7741;107335.1503;29233.62379;19.06;10.07;4.5;20.5;80.538986;87.7012904;93.05188955;85.69075761;
1/10/2009;166.3253;212.4;-340.9636268;181.8802704;522.8438972;2147.399272;200.9588863;-1470.3;24.00686301;164463.6886;138011.8378;108541.6774;29470.16047;19.12;10.39;4.5;21.17793835;80.42677788;87.8762683;92.65736499;86.07186653;
1/11/2009;163.9713;212.9;-386.889537;163.0869818;549.9765188;2066.798959;186.7758644;-3246.55;24.41490404;166394.2182;138932.4894;109747.2457;29185.24374;18.97;10.6;4.5;20.81353778;80.29468259;88.09322331;93.31608825;86.128456;
1/12/2009;176.1639;212.8;-375.772834;199.4525866;575.2254207;2116.336142;202.1384894;-3246.55;24.66753706;167661.765;138807.9459;109401.7958;29406.15006;18.94;10.73;4.5;21.91525354;80.19093375;88.0267419;93.30938646;86.04043627;
1/1/2010;165.2827;214;-290.9685568;217.171742;508.1402988;2077.232166;154.5222447;-254.3;22.10344584;166080.485;139130.1185;108795.1557;30334.96286;19.07;10.8;4.5;21.5;80.01377863;88.25898272;94.15325008;85.95925415;
1/2/2010;166.9109;215.5;-273.5631936;256.1244809;529.6876745;2139.213679;187.1789668;-1078.4;23.09667154;168922.0443;139065.2199;108393.4347;30671.78519;19.06;10.75;4.5;21.1;79.47659734;87.77963839;95.04599671;84.97433702;
1/3/2010;179.9082;216.5;-360.228203;278.0799922;638.3081951;2194.428959;230.640352;-309.9;23.67204852;170896.0548;139300.3271;108349.3891;30950.938;18.89;10.66;4.5;21.4;79.4343611;88.27478897;96.18745833;85.23362889;
1/4/2010;165.4608;217.6;-377.6316498;237.5574084;615.1890582;2144.430748;219.0006795;380.9;24.23398381;173175.4331;139989.616;108859.4971;31130.11891;18.97;10.47;4.5;21;79.17007962;88.15502977;96.3403707;85.01564685;
1/5/2010;173.8944;218;-346.2115636;272.4931445;618.7047081;2146.613123;229.1860011;-263;24.11493669;173524.5432;139881.1031;109416.7356;30464.36748;18.78;10.26;4.5;21;79.08605814;87.03736717;95.83961256;83.67943823;
1/6/2010;171.0049;218.9;-334.9714997;265.9370291;600.9085288;2207.943233;218.3083697;-1025;25.20525516;174919.8752;139041.8698;108722.3739;30319.49592;18.89;10.07;4.5;21;78.6840068;86.44718396;95.48618615;83.00655056;
1/7/2010;162.529;220.3;-348.8718543;208.7958513;557.6677056;2129.017531;214.6744047;-668.2;25.75357415;175410.0724;138596.9317;108223.7345;30373.19718;18.88;9.73;4.5;20.4;78.20047244;86.53952104;95.55306456;83.10768183;
1/8/2010;166.6488;221.3;-364.9279103;214.0757768;579.0036871;2113.546375;220.8042624;722.5;25.93063704;175374.6746;138218.6422;107980.6611;30237.98109;18.64;9.48;4.5;20.2;77.95458333;86.52869871;95.39661853;83.14866911;
1/9/2010;175.1815;222.6;-382.6997852;196.5200131;579.2197982;2069.749006;209.4274106;-884.3;26.07889626;174374.0024;138806.0987;108452.5541;30353.54466;18.64;9.16;4.5;20.40093872;77.54440834;86.31523157;94.77873373;83.08009703;
1/10/2010;171.9956;224.7;-427.2045213;176.6758892;603.8804105;2113.18304;207.3017739;-608.4;26.89472877;177866.2186;140523.058;109326.6119;31196.44613;18.6;8.95;4.5;20.6;76.91535004;86.64653166;94.55917145;83.60871674;
1/11/2010;175.4771;226.6;-448.0454532;206.3918341;654.4372873;2270.168027;213.4345251;-1561.1;27.84672027;180694.9348;142070.2122;109199.6654;32870.54683;19.03;8.76;4.5;20.9;76.30251163;86.07775285;94.54588057;82.84152937;
